SINDy,HANDI,PSE,gEDMD,SR3
9.62090380e-02,1.23220175e-03,5.41291250e-02,1.27673266e-01,9.63583902e-02
9.90670012e-02,4.17042397e-03,5.45987530e-02,inf,9.93516230e-02
1.00949633e-01,7.43544908e-03,5.55450553e-02,inf,1.01301902e-01
9.71457404e-02,1.56238005e-03,5.52810532e-02,inf,9.66326849e-02
9.43860422e-02,5.83623055e-04,5.21405179e-02,1.25618536e-01,9.37775063e-02
9.03247966e-02,1.12474458e-04,4.84168270e-02,1.21092224e-01,8.96422954e-02
8.46569290e-02,3.33993400e-05,4.49169195e-02,1.14421581e-01,8.39748491e-02
8.02561910e-02,3.86551971e-05,4.16909279e-02,1.09308005e-01,7.95424105e-02
8.00410497e-02,3.36380363e-05,4.15056750e-02,1.09260814e-01,7.92222211e-02
8.75206478e-02,3.92493808e-05,4.45296759e-02,1.19033973e-01,8.76071195e-02
9.40979622e-02,3.01590977e-04,4.80800024e-02,1.24518872e-01,9.44153290e-02
9.78436723e-02,1.66282298e-03,5.19088536e-02,inf,9.82372497e-02
1.00300195e-01,4.10041556e-03,5.51298127e-02,inf,1.00730935e-01
9.67609921e-02,1.24892192e-03,5.73525141e-02,inf,9.63472658e-02
9.39492564e-02,2.91210399e-04,5.40804100e-02,1.24942213e-01,9.35340917e-02
8.92916058e-02,3.57294555e-05,4.86032211e-02,1.20263287e-01,8.88782070e-02
8.01794247e-02,3.29969447e-05,3.70866681e-02,1.11697699e-01,7.97653450e-02
6.32759441e-02,1.70696489e-04,1.55827810e-02,8.69496677e-02,6.25763424e-02
6.58482324e-02,1.74720291e-04,1.54551948e-02,8.85824477e-02,6.57985056e-02
8.41566921e-02,3.87109380e-05,3.69929687e-02,1.14177238e-01,8.45067280e-02
9.26242413e-02,6.12071016e-05,4.85494109e-02,1.22455906e-01,9.30828577e-02
9.72274018e-02,5.42967077e-04,5.40455510e-02,inf,9.77259931e-02
1.00051787e-01,1.97959718e-03,5.73299153e-02,inf,1.00565311e-01
9.62093288e-02,1.97959718e-03,5.73299153e-02,inf,9.58079529e-02
9.33283722e-02,5.42967077e-04,5.40455510e-02,1.24395894e-01,9.29332943e-02
8.86060176e-02,6.12071016e-05,4.85494109e-02,1.19753812e-01,8.82218565e-02
7.98436619e-02,3.87109380e-05,3.69929687e-02,1.11249699e-01,7.94949455e-02
6.10570777e-02,1.74720291e-04,1.54551948e-02,8.49114228e-02,6.10319754e-02
6.31801127e-02,1.70696489e-04,1.55827810e-02,8.34864142e-02,6.40787299e-02
8.28376703e-02,3.29969447e-05,3.70866681e-02,1.12899319e-01,8.34207926e-02
9.22860729e-02,3.57294555e-05,4.86032211e-02,1.22090727e-01,9.29139980e-02
9.70818348e-02,2.91210399e-04,5.40804100e-02,inf,9.77171699e-02
1.00012849e-01,1.24892192e-03,5.73525141e-02,inf,1.00629842e-01
9.60038052e-02,4.10041556e-03,5.51298127e-02,inf,9.56070789e-02
9.33901192e-02,1.66282298e-03,5.19088536e-02,inf,9.30037400e-02
8.94127340e-02,3.01590977e-04,4.80800024e-02,1.20298599e-01,8.90482560e-02
8.25780678e-02,3.92493808e-05,4.45296759e-02,1.13465289e-01,8.23246116e-02
7.62137278e-02,3.36380363e-05,4.15056750e-02,1.05759252e-01,7.73345740e-02
7.81285493e-02,3.86551971e-05,4.16909279e-02,1.07168767e-01,7.91487980e-02
8.40363702e-02,3.33993400e-05,4.49169195e-02,1.14297378e-01,8.49420846e-02
9.15142666e-02,1.12474458e-04,4.84168270e-02,1.22257790e-01,9.22849663e-02
9.63246350e-02,5.83623055e-04,5.21405179e-02,inf,9.70908546e-02
9.94847902e-02,1.56238005e-03,5.52810532e-02,inf,1.00234117e-01
9.62206158e-02,7.43544908e-03,5.55450553e-02,inf,9.58382098e-02
9.41156811e-02,4.17042397e-03,5.45987530e-02,inf,9.37591193e-02
9.10249841e-02,1.23220175e-03,5.41291250e-02,1.21356194e-01,9.07395750e-02
8.61131965e-02,1.91984234e-04,5.40304185e-02,1.16828051e-01,8.64059908e-02
8.53559736e-02,4.49708873e-05,5.34622959e-02,1.14540248e-01,8.65204101e-02
8.60595122e-02,6.75914568e-05,5.35770410e-02,1.14904559e-01,8.71274060e-02
8.84702153e-02,2.39224603e-04,5.43472225e-02,1.17524376e-01,8.94567922e-02
9.24718739e-02,7.91780551e-04,5.45430398e-02,1.22385261e-01,9.33789448e-02
9.59625824e-02,1.80365234e-03,5.49862425e-02,inf,9.67962247e-02
9.85286002e-02,2.96486853e-03,5.58634747e-02,inf,9.93153220e-02
9.67437792e-02,1.05869815e-02,5.79889693e-02,inf,9.63937396e-02
9.49954550e-02,7.51281821e-03,5.81690131e-02,inf,9.47014194e-02
9.23072741e-02,3.18015333e-03,5.86941054e-02,1.22116320e-01,9.21826703e-02
8.98213560e-02,9.92061359e-04,5.91758956e-02,1.20263472e-01,9.07377531e-02
9.01297254e-02,4.15188000e-04,5.91995528e-02,1.19371423e-01,9.13003484e-02
9.05200244e-02,5.34907838e-04,5.92813765e-02,1.19295165e-01,9.16119695e-02
9.16639969e-02,1.23917314e-03,5.94292494e-02,1.20127911e-01,9.26937681e-02
9.38907534e-02,2.52703026e-03,5.90867106e-02,inf,9.48681021e-02
9.64133782e-02,3.87881697e-03,5.86011477e-02,inf,9.73218040e-02
9.84625304e-02,4.88343094e-03,5.83997346e-02,inf,9.93156324e-02
9.73828572e-02,1.21974546e-02,6.13485206e-02,inf,9.70865931e-02
9.56688103e-02,1.03457448e-02,6.12206497e-02,inf,9.54523791e-02
9.33275998e-02,5.51547066e-03,6.17997601e-02,inf,9.35092560e-02
9.26985196e-02,2.52037698e-03,6.22999520e-02,inf,9.38479423e-02
9.30625136e-02,1.52414926e-03,6.24705121e-02,inf,9.42265679e-02
9.32886889e-02,1.71339355e-03,6.25358369e-02,inf,9.43877513e-02
9.38823827e-02,2.70575961e-03,6.25093283e-02,inf,9.49329466e-02
9.51273379e-02,3.89762613e-03,6.21491603e-02,inf,9.61464395e-02
9.69270375e-02,4.51162918e-03,6.16397071e-02,inf,9.79003017e-02
9.87898556e-02,4.35946455e-03,6.17585926e-02,inf,9.97129389e-02
